timestamp,city,From Date,PM10 (ug/m3),PM2.5 (ug/m3),NO (mg/m3),NO2 (mg/m3),NOx (mg/m3),NH3 (mg/m3),SO2 (ug/m3),CO (mg/m3),AT (degree C)
2022-08-30 01:00:00,Chandigarh,2022-08-30 01:00:00,73.5,34.5,0.00173,0.0249,0.027504400000000002,0.023899999999999998,6.77,0.86,33.4
2022-08-30 02:00:00,Chandigarh,2022-08-30 02:00:00,61.25,28.0,0.001,0.02595,0.027542,0.01945,7.35,0.95,33.33
2022-08-30 03:00:00,Chandigarh,2022-08-30 03:00:00,49.0,24.5,0.00148,0.02493,0.027128399999999997,0.01253,7.4,0.9,33.27
2022-08-30 04:00:00,Chandigarh,2022-08-30 04:00:00,53.25,27.0,0.00142,0.02305,0.025248399999999997,0.01108,8.02,0.87,33.05
2022-08-30 05:00:00,Chandigarh,2022-08-30 05:00:00,51.5,19.75,0.00542,0.0291,0.037411999999999994,0.009380000000000001,8.32,0.93,32.93
2022-08-30 06:00:00,Chandigarh,2022-08-30 06:00:00,56.25,20.25,0.010199999999999999,0.03127,0.046849600000000005,0.0117,8.35,0.93,33.15
2022-08-30 07:00:00,Chandigarh,2022-08-30 07:00:00,63.25,24.75,0.0097,0.03467,0.0494816,0.024980000000000002,7.43,1.07,33.85
2022-08-30 08:00:00,Chandigarh,2022-08-30 08:00:00,75.5,30.0,0.0025,0.024350000000000004,0.0282,0.02457,7.3,0.95,34.4
2022-08-30 09:00:00,Chandigarh,2022-08-30 09:00:00,84.0,34.75,0.00215,0.025,0.028256399999999997,0.02165,7.3,1.02,34.95
2022-08-30 10:00:00,Chandigarh,2022-08-30 10:00:00,90.25,38.0,0.0024,0.0282,0.031771999999999995,0.01865,7.1,0.93,35.22
2022-08-30 11:00:00,Chandigarh,2022-08-30 11:00:00,114.75,43.25,0.00337,0.02832,0.033464,0.00965,9.4,0.85,35.72
2022-08-30 12:00:00,Chandigarh,2022-08-30 12:00:00,126.0,41.25,0.0058200000000000005,0.01882,0.027824,0.00888,9.27,0.82,36.15
2022-08-30 13:00:00,Chandigarh,2022-08-30 13:00:00,88.0,31.25,0.010119999999999999,0.016300000000000002,0.0318284,0.01107,8.3,0.82,36.35
2022-08-30 14:00:00,Chandigarh,2022-08-30 14:00:00,90.25,32.0,0.0064,0.021,0.030831999999999995,0.00943,7.8,0.79,36.68
2022-08-30 15:00:00,Chandigarh,2022-08-30 15:00:00,86.0,35.0,0.0064,0.021,0.030831999999999995,0.01278,6.85,0.77,36.55
2022-08-30 16:00:00,Chandigarh,2022-08-30 16:00:00,85.25,30.5,0.0064,0.021,0.030831999999999995,0.01485,6.85,0.79,36.25
2022-08-30 17:00:00,Chandigarh,2022-08-30 17:00:00,92.75,29.25,0.0064,0.021,0.030831999999999995,0.01983,6.72,0.86,35.8
2022-08-30 18:00:00,Chandigarh,2022-08-30 18:00:00,107.0,41.25,0.0064,0.021,0.030831999999999995,0.019620000000000002,6.98,1.01,35.27
2022-08-30 19:00:00,Chandigarh,2022-08-30 19:00:00,119.75,49.75,0.0064,0.021,0.030831999999999995,0.014029999999999999,7.32,1.17,34.9
2022-08-30 20:00:00,Chandigarh,2022-08-30 20:00:00,121.0,45.25,0.001,0.0399,0.041548,0.01568,6.95,1.11,34.6
2022-08-30 21:00:00,Chandigarh,2022-08-30 21:00:00,99.75,41.0,0.001,0.0399,0.041548,0.01465,6.93,0.98,34.38
2022-08-30 22:00:00,Chandigarh,2022-08-30 22:00:00,69.0,28.25,0.001,0.0399,0.041548,0.013550000000000001,6.97,0.91,34.23
2022-08-30 23:00:00,Chandigarh,2022-08-30 23:00:00,62.25,25.5,0.001,0.0399,0.041548,0.010050000000000002,7.3,0.9,34.02
2022-08-31 00:00:00,Chandigarh,2022-08-31 00:00:00,69.0,32.75,0.001,0.0399,0.041548,0.0088,7.32,0.86,33.93
2022-08-31 01:00:00,Chandigarh,2022-08-31 01:00:00,78.5,35.5,0.001,0.0399,0.041548,0.00903,7.57,0.84,33.67
2022-08-31 02:00:00,Chandigarh,2022-08-31 02:00:00,80.0,34.0,0.001,0.0399,0.041548,0.0103,7.65,0.84,33.48
2022-08-31 03:00:00,Chandigarh,2022-08-31 03:00:00,77.0,32.25,0.001,0.0399,0.041548,0.012480000000000002,7.2,0.83,33.35
2022-08-31 04:00:00,Chandigarh,2022-08-31 04:00:00,80.0,33.5,0.001,0.0399,0.041548,0.013970000000000002,6.97,0.84,33.18
2022-08-31 05:00:00,Chandigarh,2022-08-31 05:00:00,79.5,34.75,0.001,0.0399,0.041548,0.01318,6.9,0.83,33.15
2022-08-31 06:00:00,Chandigarh,2022-08-31 06:00:00,75.0,36.5,0.001,0.0399,0.041548,0.0128,7.0,0.9,33.25
2022-08-31 07:00:00,Chandigarh,2022-08-31 07:00:00,81.25,39.0,0.001,0.0399,0.041548,0.01027,7.3,0.95,33.75
2022-08-31 08:00:00,Chandigarh,2022-08-31 08:00:00,86.25,42.75,0.0016,0.0173,0.01974,0.0083,7.47,0.9,34.58
2022-08-31 09:00:00,Chandigarh,2022-08-31 09:00:00,75.25,38.75,0.0016,0.0173,0.01974,0.0073,7.33,0.86,35.22
2022-08-31 10:00:00,Chandigarh,2022-08-31 10:00:00,70.5,32.0,0.0016,0.0173,0.01974,0.00728,7.48,0.82,35.73
2022-08-31 11:00:00,Chandigarh,2022-08-31 11:00:00,75.0,33.25,0.0016,0.0173,0.01974,0.008570000000000001,7.95,0.81,36.03
2022-08-31 12:00:00,Chandigarh,2022-08-31 12:00:00,68.75,31.0,0.0016,0.0173,0.01974,0.0095,8.4,0.82,36.35
2022-08-31 13:00:00,Chandigarh,2022-08-31 13:00:00,54.25,20.5,0.0016,0.0173,0.01974,0.0107,8.6,0.82,36.73
2022-08-31 14:00:00,Chandigarh,2022-08-31 14:00:00,51.25,20.75,0.0016,0.0173,0.01974,0.011949999999999999,8.6,0.84,36.95
2022-08-31 15:00:00,Chandigarh,2022-08-31 15:00:00,52.75,25.5,0.0016,0.0173,0.01974,0.009519999999999999,8.8,0.92,35.88
2022-08-31 16:00:00,Chandigarh,2022-08-31 16:00:00,53.0,30.0,0.0016,0.0173,0.01974,0.00835,8.95,0.99,35.02
2022-08-31 17:00:00,Chandigarh,2022-08-31 17:00:00,53.75,34.75,0.0016,0.0173,0.01974,0.008400000000000001,9.03,1.13,35.03
2022-08-31 18:00:00,Chandigarh,2022-08-31 18:00:00,68.5,40.5,0.0016,0.0173,0.01974,0.010199999999999999,9.02,1.17,34.92
2022-08-31 19:00:00,Chandigarh,2022-08-31 19:00:00,90.75,50.75,0.0016,0.0173,0.01974,0.01175,8.72,1.23,34.75
2022-08-31 20:00:00,Chandigarh,2022-08-31 20:00:00,98.75,52.25,0.0016,0.0173,0.01974,0.014480000000000002,8.77,1.24,34.55
2022-08-31 21:00:00,Chandigarh,2022-08-31 21:00:00,98.0,53.0,0.0016,0.0173,0.01974,0.01575,8.7,1.29,34.38
2022-08-31 22:00:00,Chandigarh,2022-08-31 22:00:00,95.25,59.5,0.0016,0.0173,0.01974,0.01627,8.93,1.18,34.17
2022-08-31 23:00:00,Chandigarh,2022-08-31 23:00:00,94.25,54.0,0.0016,0.0173,0.01974,0.01377,8.45,1.02,33.95
2022-09-01 00:00:00,Chandigarh,2022-09-01 00:00:00,85.75,47.0,0.0016,0.0173,0.01974,0.01125,7.25,0.96,33.73
2022-09-01 01:00:00,Chandigarh,2022-09-01 01:00:00,84.0,42.0,0.0016,0.0173,0.01974,0.01,7.27,0.93,33.5
2022-09-01 02:00:00,Chandigarh,2022-09-01 02:00:00,79.0,35.5,0.0016,0.0173,0.01974,0.01025,7.35,0.91,33.5
2022-09-01 03:00:00,Chandigarh,2022-09-01 03:00:00,61.75,34.0,0.0016,0.0173,0.01974,0.01177,7.08,0.86,33.45
2022-09-01 04:00:00,Chandigarh,2022-09-01 04:00:00,53.75,32.75,0.0016,0.0173,0.01974,0.0188,6.9,0.87,33.38
2022-09-01 05:00:00,Chandigarh,2022-09-01 05:00:00,52.0,30.75,0.0016,0.0173,0.01974,0.026350000000000002,7.17,0.89,33.35
2022-09-01 06:00:00,Chandigarh,2022-09-01 06:00:00,53.5,32.75,0.0016,0.0173,0.01974,0.022350000000000002,6.92,0.96,33.42
2022-09-01 07:00:00,Chandigarh,2022-09-01 07:00:00,62.0,36.25,0.0016,0.0173,0.01974,0.0146,7.12,1.11,34.05
2022-09-01 08:00:00,Chandigarh,2022-09-01 08:00:00,88.0,44.25,0.0016,0.0173,0.01974,0.010150000000000001,7.47,1.16,34.67
2022-09-01 09:00:00,Chandigarh,2022-09-01 09:00:00,95.25,49.25,0.00145,0.02913,0.030211599999999998,0.010320000000000001,7.47,1.13,35.3
2022-09-01 10:00:00,Chandigarh,2022-09-01 10:00:00,94.5,44.75,0.00145,0.0232,0.025436399999999998,0.00968,7.78,0.91,35.88
2022-09-01 11:00:00,Chandigarh,2022-09-01 11:00:00,108.0,43.0,0.00093,0.016800000000000002,0.018236,0.011380000000000001,8.0,0.94,36.2
2022-09-01 12:00:00,Chandigarh,2022-09-01 12:00:00,96.75,41.25,0.0011200000000000001,0.01553,0.017202,0.01353,8.03,0.94,36.55
2022-09-01 13:00:00,Chandigarh,2022-09-01 13:00:00,84.75,32.0,0.0012,0.015300000000000001,0.017107999999999998,0.0137,7.88,0.9,36.8
2022-09-01 14:00:00,Chandigarh,2022-09-01 14:00:00,74.0,28.0,0.00133,0.016030000000000003,0.0181044,0.013470000000000001,8.1,0.88,36.98
2022-09-01 15:00:00,Chandigarh,2022-09-01 15:00:00,74.0,28.0,0.00037,0.01752,0.0149836,0.0088,7.8,0.79,36.93
2022-09-01 16:00:00,Chandigarh,2022-09-01 16:00:00,65.0,23.0,0.0011200000000000001,0.023,0.024722,0.0069299999999999995,7.85,0.88,36.65
2022-09-01 17:00:00,Chandigarh,2022-09-01 17:00:00,67.75,26.75,0.0011200000000000001,0.02042,0.022127599999999997,0.00592,6.4,1.1,36.2
2022-09-01 18:00:00,Chandigarh,2022-09-01 18:00:00,77.25,33.75,0.00095,0.024350000000000004,0.0257936,0.0063300000000000006,6.15,1.18,35.7
2022-09-01 19:00:00,Chandigarh,2022-09-01 19:00:00,88.25,32.75,0.00102,0.025920000000000002,0.027448,0.007030000000000001,6.33,1.25,35.27
2022-09-01 20:00:00,Chandigarh,2022-09-01 20:00:00,92.25,33.25,0.00082,0.02445,0.0257184,0.00853,6.17,1.24,35.02
2022-09-01 21:00:00,Chandigarh,2022-09-01 21:00:00,88.75,35.25,0.00135,0.02912,0.031151599999999998,0.025230000000000002,5.7,1.14,34.6
2022-09-01 22:00:00,Chandigarh,2022-09-01 22:00:00,83.0,34.5,0.0010500000000000002,0.02593,0.027542,0.02827,5.43,1.09,34.48
2022-09-01 23:00:00,Chandigarh,2022-09-01 23:00:00,77.5,33.75,0.00102,0.02645,0.028012,0.029480000000000003,6.6,1.04,34.18
2022-09-02 00:00:00,Chandigarh,2022-09-02 00:00:00,72.0,30.0,0.00098,0.02323,0.024722,0.02573,8.73,1.05,34.02
2022-09-02 01:00:00,Chandigarh,2022-09-02 01:00:00,74.75,32.75,0.00125,0.0234,0.02538,0.01453,9.33,1.02,33.85
2022-09-02 02:00:00,Chandigarh,2022-09-02 02:00:00,74.5,34.25,0.00125,0.0234,0.02538,0.0246,9.15,1.07,33.67
2022-09-02 03:00:00,Chandigarh,2022-09-02 03:00:00,71.75,35.25,0.0012,0.018600000000000002,0.020304,0.01845,8.97,1.1,33.55
2022-09-02 04:00:00,Chandigarh,2022-09-02 04:00:00,72.75,40.5,0.0013000000000000002,0.01893,0.020867999999999998,0.0176,8.77,1.05,33.35
2022-09-02 05:00:00,Chandigarh,2022-09-02 05:00:00,76.25,48.25,0.0013000000000000002,0.01893,0.020867999999999998,0.02485,8.35,1.0,33.45
2022-09-02 06:00:00,Chandigarh,2022-09-02 06:00:00,89.25,50.25,0.0013000000000000002,0.01893,0.020867999999999998,0.02802,8.7,1.0,33.3
2022-09-02 07:00:00,Chandigarh,2022-09-02 07:00:00,103.0,60.0,0.0013000000000000002,0.01893,0.020867999999999998,0.03015,8.78,1.14,33.5
2022-09-02 08:00:00,Chandigarh,2022-09-02 08:00:00,118.0,62.75,0.0013000000000000002,0.01893,0.020867999999999998,0.02627,8.82,1.2,33.8
2022-09-02 09:00:00,Chandigarh,2022-09-02 09:00:00,129.25,73.75,0.0013000000000000002,0.0206,0.017296,0.0178,8.97,1.16,34.58
2022-09-02 10:00:00,Chandigarh,2022-09-02 10:00:00,131.25,74.5,0.00188,0.023100000000000002,0.0259064,0.0162,8.75,1.1,35.47
2022-09-02 11:00:00,Chandigarh,2022-09-02 11:00:00,134.0,71.25,0.00123,0.01975,0.02162,0.01607,9.1,1.05,35.85
2022-09-02 12:00:00,Chandigarh,2022-09-02 12:00:00,130.75,67.25,0.0011,0.01882,0.020492,0.0125,9.5,1.0,36.02
2022-09-02 13:00:00,Chandigarh,2022-09-02 13:00:00,99.75,45.75,0.00135,0.018949999999999998,0.0210184,0.012029999999999999,9.38,0.94,36.32
2022-09-02 14:00:00,Chandigarh,2022-09-02 14:00:00,90.5,32.75,0.00098,0.01933,0.0208116,0.01357,9.32,0.91,36.2
2022-09-02 15:00:00,Chandigarh,2022-09-02 15:00:00,91.75,33.5,0.0016200000000000001,0.022350000000000002,0.0247784,0.014230000000000001,9.15,0.93,35.02
2022-09-02 16:00:00,Chandigarh,2022-09-02 16:00:00,61.25,24.75,0.00642,0.06125,0.07106399999999999,0.01482,9.8,1.4,33.95
2022-09-02 17:00:00,Chandigarh,2022-09-02 17:00:00,63.0,34.75,0.00222,0.039799999999999995,0.0432024,0.01125,9.78,1.24,34.55
2022-09-02 18:00:00,Chandigarh,2022-09-02 18:00:00,78.25,36.25,0.0015,0.0309,0.0332384,0.01132,9.62,1.19,34.27
2022-09-02 19:00:00,Chandigarh,2022-09-02 19:00:00,70.25,34.75,0.00102,0.03075,0.0322984,0.0099,9.5,1.19,34.05
2022-09-02 20:00:00,Chandigarh,2022-09-02 20:00:00,72.25,33.75,0.0007700000000000001,0.031,0.0321856,0.0103,9.35,1.21,33.65
2022-09-02 21:00:00,Chandigarh,2022-09-02 21:00:00,86.0,39.5,0.0009000000000000001,0.032850000000000004,0.0341784,0.00957,8.82,1.15,33.27
2022-09-02 22:00:00,Chandigarh,2022-09-02 22:00:00,82.25,33.0,0.00115,0.032670000000000005,0.0344416,0.00872,8.9,1.16,33.1
2022-09-02 23:00:00,Chandigarh,2022-09-02 23:00:00,76.25,28.0,0.0031200000000000004,0.04425,0.049068,0.01112,8.9,1.24,33.2
2022-09-03 00:00:00,Chandigarh,2022-09-03 00:00:00,67.75,32.5,0.00405,0.03762,0.0438416,0.01798,8.9,1.15,33.1
2022-09-03 01:00:00,Chandigarh,2022-09-03 01:00:00,65.5,37.0,0.0027300000000000002,0.03133,0.035531999999999994,0.010400000000000001,9.07,1.05,33.0
2022-09-03 02:00:00,Chandigarh,2022-09-03 02:00:00,72.25,38.25,0.0034,0.02795,0.033181999999999996,0.0099,9.55,1.07,32.98
2022-09-03 03:00:00,Chandigarh,2022-09-03 03:00:00,68.25,39.25,0.0021000000000000003,0.025070000000000002,0.0283316,0.010570000000000001,9.22,0.98,32.73
2022-09-03 04:00:00,Chandigarh,2022-09-03 04:00:00,72.5,41.0,0.00138,0.0202,0.022278,0.01143,9.0,0.94,32.62
2022-09-03 05:00:00,Chandigarh,2022-09-03 05:00:00,89.25,55.25,0.00318,0.03545,0.040288399999999995,0.010119999999999999,9.22,1.03,32.55
2022-09-03 06:00:00,Chandigarh,2022-09-03 06:00:00,102.0,65.0,0.00878,0.04242,0.0558924,0.00965,9.5,1.15,32.78
2022-09-03 07:00:00,Chandigarh,2022-09-03 07:00:00,100.0,63.0,0.00522,0.03517,0.043146,0.01497,9.4,1.11,33.47
2022-09-03 08:00:00,Chandigarh,2022-09-03 08:00:00,78.0,48.75,0.00265,0.02318,0.02726,0.015880000000000002,9.12,0.98,34.1
2022-09-03 09:00:00,Chandigarh,2022-09-03 09:00:00,55.0,31.25,0.00197,0.02783,0.030926,0.00945,8.95,1.01,34.18
2022-09-03 10:00:00,Chandigarh,2022-09-03 10:00:00,52.0,26.0,0.0019,0.02427,0.027166,0.00772,9.0,0.94,34.55
2022-09-03 11:00:00,Chandigarh,2022-09-03 11:00:00,50.0,27.5,0.003,0.02468,0.029290399999999998,0.003,8.9,0.93,34.62
2022-09-03 12:00:00,Chandigarh,2022-09-03 12:00:00,35.0,16.5,0.0020800000000000003,0.0233,0.026602,0.00145,8.65,0.93,35.1
2022-09-03 13:00:00,Chandigarh,2022-09-03 13:00:00,87.75,21.25,0.00185,0.0233,0.0260944,0.00735,8.75,0.89,35.77
2022-09-03 14:00:00,Chandigarh,2022-09-03 14:00:00,148.75,22.0,0.0017,0.01845,0.021056,0.01812,7.28,0.81,35.73
2022-09-03 15:00:00,Chandigarh,2022-09-03 15:00:00,59.0,17.0,0.00175,0.0194,0.02209,0.03038,7.08,0.81,35.85
2022-09-03 16:00:00,Chandigarh,2022-09-03 16:00:00,42.75,12.75,0.00152,0.01455,0.016825999999999997,0.0318,7.18,0.77,35.58
2022-09-03 17:00:00,Chandigarh,2022-09-03 17:00:00,48.0,9.75,0.00095,0.01823,0.019702400000000002,0.017329999999999998,7.62,0.89,35.1
2022-09-03 18:00:00,Chandigarh,2022-09-03 18:00:00,57.25,16.5,0.00088,0.03138,0.032768399999999996,0.00897,7.9,0.97,34.5
2022-09-03 19:00:00,Chandigarh,2022-09-03 19:00:00,90.0,31.0,0.00182,0.06945,0.0722296,0.00223,10.25,1.15,34.15
2022-09-03 20:00:00,Chandigarh,2022-09-03 20:00:00,123.0,42.75,0.0015500000000000002,0.06035,0.0627544,0.00322,13.72,1.37,33.93
2022-09-03 21:00:00,Chandigarh,2022-09-03 21:00:00,87.25,35.0,0.00115,0.03675,0.0385024,0.0181,10.4,1.1,33.73
2022-09-03 22:00:00,Chandigarh,2022-09-03 22:00:00,59.75,23.75,0.00118,0.03665,0.038445999999999994,0.0385,7.7,1.12,33.48
2022-09-03 23:00:00,Chandigarh,2022-09-03 23:00:00,56.25,15.25,0.00435,0.044270000000000004,0.050853999999999996,0.03315,8.0,1.23,33.32
2022-09-04 00:00:00,Chandigarh,2022-09-04 00:00:00,59.0,24.25,0.00517,0.04408,0.0519256,0.0309,8.2,1.19,33.27
2022-09-04 01:00:00,Chandigarh,2022-09-04 01:00:00,72.75,30.75,0.004030000000000001,0.040530000000000004,0.0467556,0.0216,8.5,1.13,33.02
2022-09-04 02:00:00,Chandigarh,2022-09-04 02:00:00,71.0,31.5,0.0023,0.0287,0.032242,0.01425,9.25,1.02,33.0
2022-09-04 03:00:00,Chandigarh,2022-09-04 03:00:00,81.75,42.75,0.00135,0.02518,0.02726,0.012570000000000001,9.07,0.97,32.95
2022-09-04 04:00:00,Chandigarh,2022-09-04 04:00:00,85.0,41.5,0.00095,0.023100000000000002,0.024534,0.0119,9.12,0.92,32.83
2022-09-04 05:00:00,Chandigarh,2022-09-04 05:00:00,66.5,36.5,0.00127,0.026170000000000002,0.0281436,0.0189,9.1,0.93,32.67
2022-09-04 06:00:00,Chandigarh,2022-09-04 06:00:00,47.25,30.0,0.00167,0.0317,0.034215999999999996,0.028800000000000003,8.35,0.98,32.9
2022-09-04 07:00:00,Chandigarh,2022-09-04 07:00:00,49.75,25.25,0.005,0.039200000000000006,0.0468684,0.028079999999999997,8.32,1.11,33.7
2022-09-04 08:00:00,Chandigarh,2022-09-04 08:00:00,81.5,40.75,0.0030800000000000003,0.0291,0.03384,0.028980000000000002,8.22,1.02,34.52
2022-09-04 09:00:00,Chandigarh,2022-09-04 09:00:00,79.0,39.75,0.0015,0.02088,0.0231616,0.019379999999999998,8.9,1.06,35.4
2022-09-04 10:00:00,Chandigarh,2022-09-04 10:00:00,72.25,34.5,0.00135,0.0181,0.02021,0.0114,8.88,0.98,35.78
2022-09-04 11:00:00,Chandigarh,2022-09-04 11:00:00,72.0,30.0,0.00113,0.016100000000000003,0.0178036,0.00962,9.25,0.89,36.02
2022-09-04 12:00:00,Chandigarh,2022-09-04 12:00:00,68.0,28.0,0.00102,0.01465,0.016205599999999997,0.0086,9.22,0.85,36.3
2022-09-04 13:00:00,Chandigarh,2022-09-04 13:00:00,71.75,31.75,0.00123,0.0155,0.0173336,0.009880000000000002,9.23,0.82,36.9
2022-09-04 14:00:00,Chandigarh,2022-09-04 14:00:00,80.0,23.5,0.00123,0.015550000000000001,0.017427599999999998,0.01435,8.65,0.78,36.83
2022-09-04 15:00:00,Chandigarh,2022-09-04 15:00:00,93.0,22.25,0.0016200000000000001,0.0175,0.019965599999999997,0.01838,8.65,0.75,36.95
2022-09-04 16:00:00,Chandigarh,2022-09-04 16:00:00,82.0,19.25,0.00177,0.02188,0.024627999999999997,0.02205,9.12,0.73,36.6
2022-09-04 17:00:00,Chandigarh,2022-09-04 17:00:00,80.75,19.5,0.00123,0.02288,0.0247784,0.016,9.7,0.85,35.97
2022-09-04 18:00:00,Chandigarh,2022-09-04 18:00:00,86.5,20.5,0.00093,0.03065,0.0320916,0.0087,9.8,0.98,35.38
2022-09-04 19:00:00,Chandigarh,2022-09-04 19:00:00,90.75,22.5,0.00082,0.03735,0.038634,0.0066500000000000005,9.45,1.06,35.0
2022-09-04 20:00:00,Chandigarh,2022-09-04 20:00:00,83.25,24.0,0.00108,0.04202,0.0436724,0.00545,9.28,1.15,34.73
2022-09-04 21:00:00,Chandigarh,2022-09-04 21:00:00,89.75,31.25,0.00132,0.04597,0.048034,0.00738,9.2,1.22,34.38
2022-09-04 22:00:00,Chandigarh,2022-09-04 22:00:00,95.25,33.25,0.0024500000000000004,0.04083,0.044612399999999997,0.01082,8.9,1.15,34.33
2022-09-04 23:00:00,Chandigarh,2022-09-04 23:00:00,94.5,30.75,0.00365,0.03673,0.042394,0.013470000000000001,8.9,1.03,33.95
2022-09-05 00:00:00,Chandigarh,2022-09-05 00:00:00,96.75,31.75,0.00283,0.02655,0.0308884,0.0171,8.7,0.91,33.7
2022-09-05 01:00:00,Chandigarh,2022-09-05 01:00:00,87.5,36.0,0.00143,0.02283,0.025004000000000002,0.01643,8.77,0.86,33.6
2022-09-05 02:00:00,Chandigarh,2022-09-05 02:00:00,78.75,30.25,0.0011,0.0218,0.023405999999999996,0.009550000000000001,9.85,0.88,33.42
2022-09-05 03:00:00,Chandigarh,2022-09-05 03:00:00,70.25,32.25,0.00117,0.02357,0.02538,0.00835,9.3,0.89,33.08
2022-09-05 04:00:00,Chandigarh,2022-09-05 04:00:00,68.0,32.25,0.0025,0.02797,0.031771999999999995,0.00742,9.22,0.91,32.95
2022-09-05 05:00:00,Chandigarh,2022-09-05 05:00:00,70.0,30.0,0.00223,0.024300000000000002,0.027729999999999998,0.009000000000000001,9.32,0.89,32.8
2022-09-05 06:00:00,Chandigarh,2022-09-05 06:00:00,72.5,33.0,0.00853,0.032200000000000006,0.045251599999999996,0.0121,9.2,0.92,32.88
2022-09-05 07:00:00,Chandigarh,2022-09-05 07:00:00,78.25,28.5,0.00458,0.0285,0.035494399999999995,0.01527,9.25,1.0,33.45
2022-09-05 08:00:00,Chandigarh,2022-09-05 08:00:00,86.25,31.0,0.0029700000000000004,0.026350000000000002,0.0308884,0.01715,9.27,1.04,34.52
2022-09-05 09:00:00,Chandigarh,2022-09-05 09:00:00,95.25,28.5,0.0017800000000000001,0.02007,0.022785599999999996,0.014480000000000002,9.18,0.92,35.02
2022-09-05 10:00:00,Chandigarh,2022-09-05 10:00:00,86.75,22.75,0.00125,0.01623,0.018142,0.00912,9.67,0.88,35.35
2022-09-05 11:00:00,Chandigarh,2022-09-05 11:00:00,83.75,24.0,0.0013000000000000002,0.0182,0.0201536,0.00787,9.5,0.89,35.5
2022-09-05 12:00:00,Chandigarh,2022-09-05 12:00:00,93.5,29.25,0.0011,0.0152,0.0168636,0.00755,9.4,0.86,35.92
2022-09-05 13:00:00,Chandigarh,2022-09-05 13:00:00,83.25,30.75,0.0008,0.016620000000000003,0.0178036,0.00838,9.52,0.85,36.1
2022-09-05 14:00:00,Chandigarh,2022-09-05 14:00:00,82.25,26.25,0.00135,0.016,0.0179916,0.00975,8.72,0.82,36.75
2022-09-05 15:00:00,Chandigarh,2022-09-05 15:00:00,71.0,21.25,0.0015,0.0181,0.0204544,0.01777,9.07,0.78,36.75
2022-09-05 16:00:00,Chandigarh,2022-09-05 16:00:00,53.5,17.25,0.0016,0.02102,0.023443600000000002,0.01467,9.65,0.79,36.42
2022-09-05 17:00:00,Chandigarh,2022-09-05 17:00:00,58.25,16.75,0.00128,0.02127,0.023218,0.020980000000000002,9.35,0.85,35.73
2022-09-05 18:00:00,Chandigarh,2022-09-05 18:00:00,76.75,21.25,0.00108,0.0305,0.032148,0.02038,8.93,1.01,34.95
2022-09-05 19:00:00,Chandigarh,2022-09-05 19:00:00,90.25,28.25,0.00098,0.0351,0.0366224,0.01845,9.1,1.11,34.55
2022-09-05 20:00:00,Chandigarh,2022-09-05 20:00:00,104.25,29.25,0.00142,0.04488,0.0470564,0.01385,9.43,1.3,34.33
2022-09-05 21:00:00,Chandigarh,2022-09-05 21:00:00,100.75,27.75,0.00123,0.02085,0.022747999999999997,0.00777,9.93,0.91,33.88
2022-09-05 22:00:00,Chandigarh,2022-09-05 22:00:00,77.5,23.0,0.00108,0.026949999999999998,0.0286324,0.0050999999999999995,9.97,0.99,33.55
2022-09-05 23:00:00,Chandigarh,2022-09-05 23:00:00,58.0,23.0,0.0015500000000000002,0.02395,0.02632,0.0025,10.7,0.92,33.2
2022-09-06 00:00:00,Chandigarh,2022-09-06 00:00:00,59.0,22.75,0.0010500000000000002,0.02178,0.023405999999999996,0.00478,11.05,0.89,32.92
2022-09-06 01:00:00,Chandigarh,2022-09-06 01:00:00,56.75,23.25,0.0009000000000000001,0.016399999999999998,0.0178036,0.00793,9.93,0.77,32.47
2022-09-06 02:00:00,Chandigarh,2022-09-06 02:00:00,51.5,21.75,0.0008,0.01485,0.016074,0.03270000000000001,10.5,0.74,32.25
2022-09-06 03:00:00,Chandigarh,2022-09-06 03:00:00,41.75,14.5,0.00095,0.018949999999999998,0.020398,0.039,10.18,0.8,32.32
2022-09-06 04:00:00,Chandigarh,2022-09-06 04:00:00,48.25,18.75,0.00152,0.0227,0.0250416,0.02368,10.3,0.85,32.42
2022-09-06 05:00:00,Chandigarh,2022-09-06 05:00:00,61.75,24.25,0.0021200000000000004,0.02688,0.030117599999999998,0.0157,11.2,0.86,32.48
2022-09-06 06:00:00,Chandigarh,2022-09-06 06:00:00,63.25,29.25,0.00708,0.0404,0.051267599999999997,0.0524,11.8,0.91,32.55
2022-09-06 07:00:00,Chandigarh,2022-09-06 07:00:00,72.0,32.5,0.00528,0.033549999999999996,0.0415856,0.048380000000000006,11.75,1.02,33.75
2022-09-06 08:00:00,Chandigarh,2022-09-06 08:00:00,80.25,38.0,0.00332,0.03522,0.040326,0.04483,28.7,1.23,34.58
2022-09-06 09:00:00,Chandigarh,2022-09-06 09:00:00,106.5,42.0,0.00277,0.037950000000000005,0.0422624,0.0329,13.18,1.14,35.1
2022-09-06 10:00:00,Chandigarh,2022-09-06 10:00:00,118.0,48.25,0.00175,0.02398,0.0266584,0.02485,10.6,0.95,35.17
2022-09-06 11:00:00,Chandigarh,2022-09-06 11:00:00,100.75,39.0,0.00118,0.014830000000000001,0.0165816,0.0193,9.85,0.83,35.55
2022-09-06 12:00:00,Chandigarh,2022-09-06 12:00:00,82.0,22.0,0.00125,0.01315,0.01504,0.01548,9.45,0.9,36.08
